ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
100.0	11.0	88.3	64.375	1	82	1326	100	11	112	80	100	11	77	57	61	0	0	85.12580108642578	6640	5387.107221126556	4935	25.67771084337349	
100.0	11.0	86.5625	63.2375	1	83	1359	100	11	112	80	100	11	77	57	62	0	0	25.714720964431763	6720	5412.821942090988	4977	25.9375	
100.0	11.0	83.5625	61.2625	1	84	1387	100	11	112	80	100	11	77	57	58	0	0	29.15268898010254	6800	5441.974631071091	5021	26.161764705882348	
100.0	11.0	82.7625	60.7375	1	85	1415	100	11	100	72	100	11	77	57	55	0	0	65.15711832046509	6880	5507.131749391556	5065	26.38081395348837	
100.0	11.0	81.6125	59.9875	1	86	1436	100	11	100	72	100	11	77	57	54	0	0	39.18718910217285	6960	5546.318938493729	5118	26.465517241379317	
100.0	11.0	81.625	59.9875	1	87	1460	100	11	100	72	100	11	77	57	56	0	0	37.085838079452515	7040	5583.404776573181	5170	26.5625	
100.0	11.0	81.6125	59.9875	1	88	1490	100	11	100	72	100	11	77	57	58	0	0	31.559505939483643	7120	5614.964282512665	5216	26.741573033707866	
100.0	11.0	81.6	59.9875	1	89	1525	100	11	100	72	100	11	77	57	59	0	0	42.12199878692627	7200	5657.086281299591	5255	27.013888888888886	
100.0	11.0	81.0125	59.6125	1	90	1548	100	11	100	72	100	11	77	57	62	0	0	71.84831523895264	7280	5728.934596538544	5308	27.087912087912088	
100.0	11.0	80.1375	59.05	2	91	1575	100	11	100	72	100	11	77	57	63	0	0	50.66671562194824	7360	5779.601312160492	5356	27.22826086956522	
100.0	11.0	79.5625	58.675	2	92	1591	100	11	100	72	100	11	77	57	61	0	0	56.64258885383606	7440	5836.243901014328	5414	27.231182795698928	
100.0	11.0	78.7	58.1125	2	93	1609	100	11	100	72	100	11	77	57	59	0	0	41.28301286697388	7520	5877.526913881302	5470	27.260638297872347	
100.0	11.0	77.0	57.0	2	94	1633	100	11	77	57	100	11	77	57	62	0	0	39.150256872177124	7600	5916.677170753479	5522	27.34210526315789	
100.0	11.0	77.0	57.0	2	95	1658	100	11	77	57	100	11	77	57	59	0	0	42.67962098121643	7680	5959.356791734695	5570	27.473958333333343	
100.0	11.0	77.0	57.0	3	96	1682	100	11	77	57	100	11	77	57	58	0	0	29.826725959777832	7760	5989.183517694473	5621	27.56443298969073	
100.0	11.0	77.0	57.0	3	97	1701	100	11	77	57	100	11	77	57	58	0	0	32.307175159454346	7840	6021.490692853928	5678	27.576530612244895	
