median	q25	q75	median_independent	q25_independent	q75_independent
-109.891	-111.872	-107.849	-149.456	-151.208	-149.384
-109.891	-111.872	-107.849	-149.456	-151.208	-149.384
-109.891	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.872	-107.849	-149.456	-151.208	-149.384
-109.89	-111.586	-107.849	-149.456	-151.208	-149.375
-109.89	-111.586	-107.849	-149.456	-151.208	-149.375
-109.89	-111.578	-107.849	-149.456	-151.208	-149.375
-109.89	-111.578	-107.849	-149.456	-151.208	-149.375
-109.89	-111.578	-107.849	-149.456	-151.208	-149.375
-109.89	-111.578	-107.849	-149.456	-151.208	-149.375
-109.89	-111.578	-107.849	-149.456	-151.208	-149.375
-109.89	-111.578	-107.849	-149.456	-151.208	-149.375
-109.89	-111.567	-107.849	-149.456	-151.208	-149.375
-109.89	-111.561	-107.849	-149.456	-151.208	-149.375
-109.89	-111.561	-107.849	-149.456	-151.208	-149.375
-109.89	-111.561	-107.849	-149.456	-151.208	-149.375
-109.89	-111.561	-107.849	-149.456	-151.208	-149.375
-109.89	-111.473	-107.849	-149.456	-151.208	-149.375
-109.89	-111.473	-107.849	-149.456	-151.208	-149.375
-109.89	-111.473	-107.849	-149.456	-151.208	-149.375
-109.89	-111.471	-107.849	-149.456	-151.208	-149.375
-109.89	-111.47	-107.849	-149.456	-151.208	-149.375
-109.89	-111.47	-107.849	-149.456	-151.208	-149.375
-109.89	-111.47	-107.849	-149.447	-151.208	-149.375
-109.89	-111.465	-107.849	-149.447	-151.208	-149.375
-109.89	-111.462	-107.849	-149.447	-151.208	-149.375
-109.89	-111.462	-107.849	-149.447	-151.208	-149.375
-109.89	-111.462	-107.849	-149.447	-151.208	-149.375
-109.89	-111.462	-107.849	-149.447	-151.208	-149.375
-109.89	-111.462	-107.849	-149.447	-151.208	-149.375
-109.89	-111.397	-107.849	-149.447	-151.208	-149.375
-109.89	-111.391	-107.849	-149.447	-151.208	-149.375
-109.89	-111.391	-107.849	-149.447	-151.208	-149.375
-109.89	-111.391	-107.815	-149.447	-151.208	-149.375
-109.89	-111.391	-107.815	-149.447	-151.208	-149.375
-109.89	-111.368	-107.815	-149.447	-151.208	-149.375
-109.89	-111.368	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.366	-107.815	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.792	-149.447	-151.208	-149.375
-109.89	-111.363	-107.756	-149.447	-151.208	-149.375
-109.89	-111.363	-107.756	-149.447	-151.208	-149.375
-109.89	-111.363	-107.756	-149.447	-151.208	-149.375
-109.89	-111.363	-107.756	-149.447	-151.208	-149.375
-109.89	-111.343	-107.756	-149.447	-151.208	-149.375
-109.89	-111.343	-107.756	-149.447	-151.208	-149.375
-109.89	-111.342	-107.756	-149.447	-151.208	-149.375
-109.89	-111.342	-107.756	-149.447	-151.208	-149.375
-109.89	-111.342	-107.756	-149.447	-151.208	-149.375
-109.89	-111.342	-107.756	-149.447	-151.208	-149.375
-109.89	-111.342	-107.756	-149.447	-151.208	-149.375
-109.811	-111.315	-107.698	-149.447	-151.208	-149.375
-109.811	-111.315	-107.698	-149.447	-151.208	-149.375
-109.811	-111.315	-107.698	-149.447	-151.208	-149.375
-109.811	-111.315	-107.698	-149.447	-151.208	-149.374
-109.811	-111.315	-107.698	-149.447	-151.208	-149.374
-109.811	-111.315	-107.698	-149.447	-151.208	-149.374
-109.811	-111.315	-107.687	-149.447	-151.208	-149.374
-109.811	-111.315	-107.687	-149.447	-151.208	-149.374
-109.811	-111.315	-107.687	-149.447	-151.208	-149.374
-109.811	-111.315	-107.687	-149.447	-151.208	-149.374
-109.811	-111.315	-107.687	-149.447	-151.208	-149.374
-109.733	-111.315	-107.687	-149.447	-151.208	-149.374
-109.733	-111.315	-107.687	-149.447	-151.208	-149.374
-109.733	-111.315	-107.687	-149.447	-151.208	-149.374
-109.733	-111.315	-107.687	-149.447	-151.208	-149.374
-109.733	-111.315	-107.687	-149.447	-151.208	-149.374
-109.733	-111.315	-107.687	-149.447	-151.208	-149.374
-109.733	-111.315	-107.687	-149.447	-151.208	-149.374
-109.733	-111.315	-107.687	-149.447	-151.208	-149.374
-109.702	-111.315	-107.687	-149.447	-151.208	-149.369
-109.702	-111.315	-107.687	-149.447	-151.208	-149.363
-109.702	-111.315	-107.687	-149.447	-151.208	-149.363
-109.702	-111.315	-107.687	-149.447	-151.208	-149.363
-109.702	-111.315	-107.687	-149.447	-151.208	-149.363
-109.702	-111.315	-107.687	-149.447	-151.208	-149.363
-109.702	-111.315	-107.687	-149.447	-151.208	-149.363
